"V0";"V1";"V2a";"V2b";"V3a";"V3b";"V4a";"V4b";"V4c";"V5a";"V5b";"V5c";"V6";"V7";"V8";"V9";"V10a";"V10b";"V11a";"V11b";"V11c";"V12a";"V12b";"V13a";"V13b";"V14a";"V14b";"V15a";"V15b";"V16a";"V16b";"V17";"V18";"V19"
"NUI3564";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Associacao Canto Verde";"1";"73";"Censo IBGE";"2010";"2";;;"4";"3";"2";"1";"1";;"0";;;"1";;"1";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI3565";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Propriedade Privada";"1";"122";"Censo IBGE";"2010";"2";;;"4";"3";"2";"1";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI3566";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"COHAB Joao Goulart";"1";"29";"Aglomerados Subnormais 2019";"2020";"1";;;"4";"2";"2";"3";"1";;"1";"FBDS";;"1";;"1";"-";"3";;"1";;"2";;"3";;"até 50"
"NUI3567";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Vila Cordao";"1";"95";"Censo IBGE";"2010";"1";;;"4";"2";"2";"2";"1";;"0";;;"1";;"1";"-";"2";;"2";;"1";;"1";"Ocupacao ao longo de uma via";"de 51 a 99"
"NUI3568";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Area Privada";"1";"74";"Censo IBGE";"2010";"1";;;"2";"1";"2";"2";"1";;"1";"FBDS";;"1";;"1";"-";"3";;"3";;"4";;"3";;"de 51 a 99"
"NUI3569";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Ocupacao em Area da Fundacao Zoobotânica";"1";"125";"Censo IBGE";"2010";"1";;;"2";"1";"2";"2";"5";"Horto Municipal e Area de Preservacao Ambiental da Fundacao Zoobotânica";"0";"FBDS";"menos de 1%";"1";;"1";"-";"2";;"1";;"4";;"3";"Area de preservacao ambiental e em litígio judicial com acao de reintegracao de posse movida pela Fundacao Zoobotânica. Tentativa de acordo nao foi aceita.";"de 100 a 700"
"NUI3570";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Parte do bairro Pasqualini";"1";"92";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"1";;"1";"-";"4";;"4";;"1";;"1";"As famílias que ocupam precisam ser reassentadas para reabrir a Rua Esmeralda. Ocupacao dos anos 60 e que carece de regularizacao ainda.";"de 51 a 99"
"NUI3571";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Ocupacao no Horto Florestal";"1";"151";"Censo IBGE";"2010";"1";;;"2";"1";"2";"2";"5";"Horto Municipal e Area de Preservacao Ambiental da Fundacao Zoobotânica";"1";"FBDS";;"3";"Projeto de 2019 para passar linha de alta tensao no local.";"1";"-";"4";;"3";;"3";;"3";"Area de preservacao ambiental e em litígio judicial com acao de reintegracao de posse movida pela Fundacao Zoobotânica. Em 2019 surgiu um novo elemento: um projeto para passar uma linha de Alta Tensao (elétrica) por cima da gleba. O SecretArio de Habi";"de 100 a 700"
"NUI3572";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Ocupacao Marielle";"1";"35";"CADUNICO";"2020";"1";;;"2";"1";"1";"2";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"2";;"3";"Essa Area seria destinada para o reassentamento de famílias para duplicacao de uma rodovia, mas foi ocupada em 2015. Estado (secretaria de habitacao) tem informacões mais a miúde sobre estas famílias, com cadastro e tudo.";"até 50"
"NUI3573";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Pedreira";"1";"5";"Censo IBGE";"2010";"1";;;"4";"1";"2";"1";"1";;"0";;;"1";;"1";"-";"2";;"2";;"1";;"2";;"até 50"
"NUI3574";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"SEM NOME 67";"3";"20";"Censo IBGE";"2010";"1";;;"4";"2";"2";"3";"1";;"1";"Prefeitura";"Plano Diretor e Informação verbal.";"1";;"1";"-";"3";;"1";;"2";;"3";"Este NUI tem acao TRANSITADA E JULGADA condenando o Município a, ou regularizar, ou promover o reassentamento. Regularizar nao é possível, pois tem um laudo técnico da secretaria municipal do meio ambiente que mapeou os recursos hídricos e recomendo";"até 50"
"NUI3575";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Auxiliadora";"1";"30";"Aglomerados Subnormais 2019";"2020";"1";;;"4";"2";"2";"1";"1";;"1";"FBDS";;"1";;"1";"-";"2";;"2";;"1";;"1";"MP move acao contra o Município por Degradacao de Area Ambiental. Passa ali o Arroio Sao Bento. Disputamos a Regularizacao FundiAria do que fosse possível (lei13.465).
Porém havia a necessidade do Meio Ambiente apresentar um PRAD- Plano de Recuperacao";"até 50"
"NUI3576";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"SEM NOME 68";"3";"5";"Censo IBGE";"2010";"1";;;"3";"1";"2";"2";"1";;"1";"FBDS";;"3";"Planície de inundacao do Rio dos Sinos (indicado por ex-funcionArio da prefeitura e visto no google earth)";"1";"-";"2";;"1";;"2";;"3";"Area privada e em litígio judicial (reintegracao de posse). Parte da zona alaga pois estA dentro da planície de inundacao do Rio dos Sinos.";"até 50"
"NUI3577";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Barreiras";"1";"30";"Aglomerados Subnormais 2019";"2020";"1";;;"3";"2";"2";"3";"1";;"0";;;"1";;"1";"-";"2";;"1";;"2";;"3";"Ocupacao ao longo de uma via";"até 50"
"NUI3578";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Formigueiro";"1";"95";"Prefeitura";"2020";"1";;;"4";"2";"2";"2";"1";;"0";;;"3";"Planície de inundacao do Rio dos Sinos (indicado por ex-funcionArio da prefeitura e visto no google earth)";"1";"-";"3";;"2";;"2";;"3";"Segundo ex-funcionArio da prefeitura, é necessArio o reassentamento total devido ao risco por se tratar de zona de inundacao.";"de 51 a 99"
"NUI3579";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Vila Fortuna I";"3";"132";"Censo IBGE";"2010";"1";;;"4";"3";"2";"2";"1";;"0";;;"3";"Linha de alta tensao";"1";"-";"3";;"2";;"1";;"2";"(IBGE AGSN 2019)";"de 100 a 700"
"NUI3580";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Kapsberg";"3";"108";"Aglomerados Subnormais 2019";"2020";"1";;;"4";"3";"2";"2";"1";;"1";"FBDS";;"3";"Linha de alta tensao";"1";"-";"3";;"2";;"1";;"2";"(IBGE AGSN 2019)";"de 100 a 700"
"NUI3581";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Vila Fortuna III";"3";"8";"Censo IBGE";"2010";"1";;;"4";"3";"2";"2";"1";;"1";"FBDS";;"3";"Linha de alta tensao";"1";"-";"3";;"2";;"1";;"2";"(IBGE AGSN 2019)";"até 50"
"NUI3582";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Ocupacao em Area da Fundacao Zoobotânica";"1";"30";"Aglomerados Subnormais 2019";"2020";"1";;;"4";"2";"2";"3";"5";"Horto Municipal e Area de Preservacao Ambiental da Fundacao Zoobotânica";"1";"FBDS";;"1";;"1";"-";"2";;"1";;"2";;"3";"Area de preservacao ambiental e em litígio judicial com acao de reintegracao de posse movida pela Fundacao Zoobotânica.";"até 50"
"NUI3583";"Porto Alegre";"Sapucaia do Sul";"Grupo 2";"Vila Freitas";"3";"30";"Aglomerados Subnormais 2019";"2020";"1";;;"4";"3";"2";"2";"1";;"1";"FBDS";;"3";"Linha de alta tensao";"1";"-";"3";;"2";;"1";;"2";"(IBGE AGSN 2019)";"até 50"
"NUI3584";"Porto Alegre";"Tavares";"Grupo 4";"Vila do Redondo";"1";"18";"Censo IBGE";"2010";"1";;;"4";"3";"2";"4";"1";;"0";;;"1";;"1";"-";"1";;"1";;"3";;"3";;"até 50"
"NUI3585";"Porto Alegre";"Tavares";"Grupo 4";"Vila da Antena";"1";"6";"CADUNICO";"2020";"1";;;"4";"3";"2";"4";"1";;"0";;;"1";;"1";"-";"2";;"2";;"3";;"3";;"até 50"
"NUI3586";"Porto Alegre";"Tavares";"Grupo 4";"Assentamento 12 de Maio";"1";"8";"Censo IBGE";"2010";"2";;;"4";"3";"2";"4";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3587";"Porto Alegre";"Tavares";"Grupo 4";"Vila dos Pescadores";"1";"24";"prefeitura";"2015/2018";"6";;;"4";"3";"1";"4";"1";;"1";"FBDS";;"1";;"1";"-";"2";;"3";;"3";;"2";;"até 50"
"NUI3588";"Porto Alegre";"Viamao";"Grupo 2";"Sepé Tiarajú";"1";"163";"prefeitura";"2015/2018";"1";;;"4";"3";"3";"3";"1";;"0";;;"1";;"1";"-";"2";;"1";;"1";;"2";;"de 100 a 700"
"NUI3589";"Porto Alegre";"Viamao";"Grupo 2";"Jardim Viamar";"1";"20";"prefeitura";"2015/2018";"1";;;"3";"2";"2";"1";"1";;"1";"FBDS";;"1";;"1";"-";"2";;"1";;"2";;"3";;"até 50"
"NUI3590";"Porto Alegre";"Viamao";"Grupo 2";"Recanto da Lagoa";"1";"70";"prefeitura";"2015/2018";"1";;;"4";"2";"2";"3";"3";;"0";;;"1";;"1";"-";"2";;"2";;"2";;"2";;"de 51 a 99"
"NUI3591";"Porto Alegre";"Viamao";"Grupo 2";"Vila Florenca";"1";"65";"prefeitura";"2015/2018";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"2";;"2";;"1";;"2";;"de 51 a 99"
"NUI3592";"Porto Alegre";"Viamao";"Grupo 2";"Cecília  Rua Calde Fiao";"1";"94";"prefeitura";"2015/2018";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"2";;"1";;"2";;"2";;"de 51 a 99"
"NUI3593";"Porto Alegre";"Viamao";"Grupo 2";"Monte Alegre";"1";"27";"prefeitura";"2015/2018";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"2";;"1";;"2";;"2";;"até 50"
"NUI3594";"Porto Alegre";"Viamao";"Grupo 2";"Pro Morar";"1";"84";"prefeitura";"2015/2018";"1";;;"4";"3";"2";"1";"3";;"0";;;"1";;"1";"-";"1";;"1";;"1";;"2";;"de 51 a 99"
"NUI3595";"Porto Alegre";"Viamao";"Grupo 2";"Rua Eugênio Guimaraes";"1";"60";"prefeitura";"2015/2018";"1";;;"4";"3";"2";"1";"1";;"0";;;"1";;"1";"-";"2";;"3";;"1";;"2";;"de 51 a 99"
"NUI3596";"Porto Alegre";"Viamao";"Grupo 2";"Monte Alegre - Pingueli";"1";"114";"prefeitura";"2015/2018";"1";;;"4";"3";"3";"3";"1";;"1";"IPEA";"imagem de satélite";"1";;"1";"-";"2";;"1";;"2";;"2";;"de 100 a 700"
"NUI3597";"Porto Alegre";"Viamao";"Grupo 2";"Cecília  Walter Faller";"1";"40";"prefeitura";"2015/2018";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"1";;"1";"-";"2";;"3";;"2";;"2";;"até 50"
"NUI3598";"Porto Alegre";"Viamao";"Grupo 2";"Sao Lucas  C. Gomes";"1";"30";"prefeitura";"2015/2018";"1";;;"4";"3";"2";"1";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"2";;"2";;"até 50"
"NUI3599";"Porto Alegre";"Viamao";"Grupo 2";"Santa Isabel Jd. UniversitAri";"1";"30";"prefeitura";"2015/2018";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"1";;"1";"-";"3";;"2";;"2";;"3";;"até 50"
"NUI3600";"Porto Alegre";"Viamao";"Grupo 2";"Santo Onofre / Jaguaribe";"1";"20";"prefeitura";"2015/2018";"1";;;"3";"2";"2";"1";"3";;"1";"FBDS";;"1";;"1";"-";"2";;"1";;"3";;"3";;"até 50"
"NUI3739";"Porto Alegre";"Viamao";"Grupo 2";"Vida Nova (V.Helenita)";"1";"10";"Censo IBGE";"2010";"1";;;"3";"2";"2";"1";"1";;"0";;;"1";;"1";"-";"1";;"1";;"3";;"3";;"até 50"
"NUI3603";"Porto Alegre";"Viamao";"Grupo 2";"Sao Cristovao";"1";"135";"prefeitura";"2015/2018";"2";;;"4";"3";"2";"1";"1";;"1";"FBDS";;"1";;"1";"-";"2";;"1";;"1";;"2";;"de 100 a 700"
"NUI3604";"Porto Alegre";"Viamao";"Grupo 2";"Rua das Rochas";"1";"73";"prefeitura";"2015/2018";"1";;;"4";"3";"2";"1";"1";;"0";;;"1";;"1";"-";"2";;"1";;"4";;"4";"nao tem StreetView";"de 51 a 99"
"NUI3605";"Porto Alegre";"Viamao";"Grupo 2";"Rua Minuano";"1";"70";"prefeitura";"2015/2018";"1";;;"4";"3";"2";"2";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"2";;"2";;"de 51 a 99"
"NUI3606";"Porto Alegre";"Viamao";"Grupo 2";"Sítio Cacique / Paloma";"1";"60";"prefeitura";"2015/2018";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"2";;"1";;"2";;"2";;"de 51 a 99"
"NUI3607";"Porto Alegre";"Viamao";"Grupo 2";"Aguas Claras (Estr. Velha)";"1";"4";"prefeitura";"2015/2018";"2";;;"4";"3";"1";"1";"3";;"0";;;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3608";"Porto Alegre";"Viamao";"Grupo 2";"Acorianos";"1";"37";"prefeitura";"2015/2018";"2";;;"4";"3";"2";"1";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"3";;"4";;"4";"nao tem StreetView";"até 50"
"NUI3609";"Porto Alegre";"Viamao";"Grupo 2";"Planalto  Rua Capelí";"1";"40";"prefeitura";"2015/2018";"1";;;"4";"2";"2";"1";"3";;"0";;;"1";;"1";"-";"2";;"1";;"2";;"2";;"até 50"
"NUI3610";"Porto Alegre";"Viamao";"Grupo 2";"Fiúza";"1";"40";"prefeitura";"2015/2018";"1";;;"4";"3";"2";"1";"3";;"1";"IPEA";"imagem de satélite";"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3611";"Porto Alegre";"Viamao";"Grupo 2";"Residencial Vitória";"1";"200";"prefeitura";"2015/2018";"1";;;"4";"3";"2";"1";"3";;"1";"FBDS";;"1";;"1";"-";"2";;"1";;"1";;"2";;"de 100 a 700"
"NUI3612";"Porto Alegre";"Viamao";"Grupo 2";"Darci Pozzobon e Outros, Jardi";"1";"11";"prefeitura";"2015/2018";"1";;;"4";"3";"2";"1";"1";;"1";"IPEA";"imagem de satélite";"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3613";"Porto Alegre";"Viamao";"Grupo 2";"Beco do Zé/Aguas Claras";"1";"30";"prefeitura";"2015/2018";"2";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"1";;"2";;"2";;"2";;"até 50"
"NUI3614";"Porto Alegre";"Viamao";"Grupo 2";"Três Pinheiros";"1";"90";"prefeitura";"2015/2018";"1";;;"3";"2";"2";"1";"1";;"0";;;"1";;"1";"-";"2";;"2";;"1";;"2";;"de 51 a 99"
"NUI3740";"Porto Alegre";"Viamao";"Grupo 2";"Passo da Figueira â V. Helenit";"1";"6";"Censo IBGE";"2010";"1";;;"4";"3";"2";"1";"1";;"0";;;"1";;"1";"-";"2";;"1";;"2";;"3";;"até 50"
"NUI3615";"Porto Alegre";"Viamao";"Grupo 2";"Itapua";"1";"471";"Censo IBGE";"2010";"4";;;"4";"2";"3";"1";"1";;"1";"FBDS";;"1";;"1";"-";"3";;"4";;"4";;"4";"nao tem StreetView";"de 100 a 700"
"NUI3616";"Porto Alegre";"Viamao";"Grupo 2";"Vila Uniao";"1";"120";"prefeitura";"2015/2018";"1";;;"4";"3";"2";"1";"1";;"1";"FBDS";;"1";;"1";"-";"3";;"4";;"2";;"2";;"de 100 a 700"
"NUI3617";"Porto Alegre";"Viamao";"Grupo 2";"Carlo/Aces. MArio";"1";"30";"prefeitura";"2015/2018";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"1";;"1";"-";"2";;"2";;"1";;"2";;"até 50"
"NUI3741";"Porto Alegre";"Viamao";"Grupo 2";"Desbravadores";"1";"14";"Censo IBGE";"2010";"2";;;"4";"3";"2";"1";"3";;"0";;;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3618";"Porto Alegre";"Viamao";"Grupo 2";"Santa Isabel";"1";"16";"Censo IBGE";"2010";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"1";;"1";"-";"2";;"1";;"1";;"2";;"até 50"
"NUI3619";"Porto Alegre";"Viamao";"Grupo 2";"Santa Isabel";"1";"42";"Censo IBGE";"2010";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"1";;"1";"-";"2";;"2";;"2";;"2";;"até 50"
"NUI3620";"Porto Alegre";"Viamao";"Grupo 2";"Medianeira";"1";"28";"Aglomerados Subnormais 2019";"2020";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"1";;"4";;"1";;"2";;"até 50"
"NUI3621";"Porto Alegre";"Viamao";"Grupo 2";"Vila florenca";"1";"31";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"2";;"4";;"1";;"2";;"até 50"
"NUI3729";"Porto Alegre";"Viamao";"Grupo 2";"Sta Miguelina";"1";"22";"Aglomerados Subnormais 2019";"2020";"1";;;"4";"3";"2";"1";"1";;"0";;;"1";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI3622";"Porto Alegre";"Viamao";"Grupo 2";"Luciana";"1";"18";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"1";;"1";"-";"2";;"2";;"1";;"2";;"até 50"
"NUI3623";"Porto Alegre";"Viamao";"Grupo 2";"Sitio Lomba do sabao";"1";"44";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3624";"Porto Alegre";"Viamao";"Grupo 2";"monte castelo";"1";"16";"CADUNICO";"2020";"1";;;"4";"3";"2";"1";"1";;"0";;;"1";;"1";"-";"1";;"1";;"2";;"2";;"até 50"
"NUI3625";"Porto Alegre";"Viamao";"Grupo 2";"Indio Jary_A";"1";"7";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"2";;"1";;"1";;"2";;"até 50"
"NUI3626";"Porto Alegre";"Viamao";"Grupo 2";"Indio Jar_B";"1";"4";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"2";;"1";;"2";;"2";;"até 50"
"NUI3627";"Porto Alegre";"Viamao";"Grupo 2";"Vila Paraiso_A";"1";"11";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"2";;"1";;"1";;"2";;"até 50"
"NUI3628";"Porto Alegre";"Viamao";"Grupo 2";"Vila Paraiso_B";"1";"5";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3629";"Porto Alegre";"Viamao";"Grupo 2";"Bairro Cecilia_A";"1";"4";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3730";"Porto Alegre";"Viamao";"Grupo 2";"Bairro Cecï??lia";"1";"11";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3630";"Porto Alegre";"Viamao";"Grupo 2";"Bairro Cecilia_B";"1";"21";"Censo IBGE";"2010";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3631";"Porto Alegre";"Viamao";"Grupo 2";"Bairro Cecilia_C";"1";"95";"Censo IBGE";"2010";"1";;;"4";"2";"3";"1";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"1";;"2";;"de 51 a 99"
"NUI3632";"Porto Alegre";"Viamao";"Grupo 2";"Bairro Cecilia_D";"1";"23";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3728";"Porto Alegre";"Viamao";"Grupo 2";"Sao lucas";"1";"9";"Censo IBGE";"2010";"1";;;"4";"3";"2";"1";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI3633";"Porto Alegre";"Viamao";"Grupo 2";"Sao lucas_A";"1";"32";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3634";"Porto Alegre";"Viamao";"Grupo 2";"Sao lucas_B";"1";"22";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"3";;"4";;"1";;"2";;"até 50"
"NUI3635";"Porto Alegre";"Viamao";"Grupo 2";"Sao lucas_C";"1";"3";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"1";;"1";;"1";"habitacões de padrao popular e comércio de maior porte voltado para a Avenida";"1";;"até 50"
"NUI3636";"Porto Alegre";"Viamao";"Grupo 2";"Sao lucas_D";"1";"7";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"2";;"1";;"1";;"2";;"até 50"
"NUI3637";"Porto Alegre";"Viamao";"Grupo 2";"Sao lucas_E";"1";"12";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"2";;"1";;"1";;"2";;"até 50"
"NUI3638";"Porto Alegre";"Viamao";"Grupo 2";"Sao lucas_F";"1";"9";"CADUNICO";"2020";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"2";;"1";;"2";;"2";;"até 50"
"NUI3639";"Porto Alegre";"Viamao";"Grupo 2";"Vila cinco irmaos";"1";"4";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3640";"Porto Alegre";"Viamao";"Grupo 2";"Vila sepe tiaraju";"1";"3";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"1";"IPEA";"imagem de satélite";"1";;"1";"-";"3";;"2";;"4";;"4";"nao tem street view";"até 50"
"NUI3641";"Porto Alegre";"Viamao";"Grupo 2";"Vila sepe tiaraju";"1";"11";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3642";"Porto Alegre";"Viamao";"Grupo 2";"Vila sepe tiaraju";"1";"13";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"1";;"1";"-";"2";;"1";;"1";;"2";;"até 50"
"NUI3643";"Porto Alegre";"Viamao";"Grupo 2";"Vila sepe tiaraju";"1";"50";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"1";;"1";"-";"2";;"2";;"2";;"2";;"até 50"
"NUI3644";"Porto Alegre";"Viamao";"Grupo 2";"Vila sepe tiaraju";"1";"8";"Censo IBGE";"2010";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"1";;"1";"-";"2";;"1";;"2";;"2";;"até 50"
"NUI3645";"Porto Alegre";"Viamao";"Grupo 2";"Vila viamopolis";"1";"3";"Censo IBGE";"2010";"1";;;"4";"3";"2";"1";"5";"Parque Natural Municipal Saint Hilaire";"0";;;"1";;"1";"-";"1";;"1";;"2";;"2";;"até 50"
"NUI3646";"Porto Alegre";"Viamao";"Grupo 2";"PQ Res. Santo Onofre";"1";"24";"Aglomerados Subnormais 2019";"2020";"1";;;"4";"3";"3";"3";"3";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"2";;"2";;"até 50"
"NUI3648";"Porto Alegre";"Viamao";"Grupo 2";"PQ Res. Santo Onofre";"1";"28";"Aglomerados Subnormais 2019";"2020";"1";;;"4";"3";"3";"1";"3";;"0";;;"1";;"1";"-";"1";;"1";;"2";;"2";;"até 50"
"NUI3649";"Porto Alegre";"Viamao";"Grupo 2";"PQ Santa Maria";"1";"6";"Censo IBGE";"2010";"1";;;"4";"3";"2";"2";"3";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3650";"Porto Alegre";"Viamao";"Grupo 2";"PQ Santa Maria";"1";"6";"Censo IBGE";"2010";"1";;;"4";"3";"2";"1";"3";;"0";;;"1";;"1";"-";"1";;"1";;"2";;"2";;"até 50"
"NUI3731";"Porto Alegre";"Viamao";"Grupo 2";"PQ Santa Maria";"1";"3";"Censo IBGE";"2010";"1";;;"4";"3";"2";"1";"3";;"0";;;"1";;"1";"-";"1";;"1";;"2";;"2";;"até 50"
"NUI3651";"Porto Alegre";"Viamao";"Grupo 2";"Pq Santa Maria";"1";"3";"Censo IBGE";"2010";"1";;;"4";"3";"2";"1";"3";;"0";;;"1";;"1";"-";"1";;"1";;"2";;"2";;"até 50"
"NUI3652";"Porto Alegre";"Viamao";"Grupo 2";"PQ Santa Maria";"1";"5";"Estimativa imagem de satélite";"2021";"1";;;"4";"3";"2";"1";"3";;"0";;;"1";;"1";"-";"2";;"1";;"1";;"2";;"até 50"
"NUI3654";"Porto Alegre";"Viamao";"Grupo 2";"PQ Res. Santo onofre";"1";"9";"CADUNICO";"2020";"1";;;"4";"3";"3";"1";"3";;"0";;;"1";;"1";"-";"2";;"3";;"4";;"4";"nao tem street view";"até 50"
"NUI3655";"Porto Alegre";"Viamao";"Grupo 2";"PQ Res. Santo onofre";"1";"42";"Censo IBGE";"2010";"1";;;"4";"3";"3";"2";"3";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3656";"Porto Alegre";"Viamao";"Grupo 2";"Vila perola";"1";"3";"Censo IBGE";"2010";"1";;;"4";"2";"2";"1";"3";;"1";"FBDS";;"1";;"1";"-";"1";;"4";;"1";;"2";;"até 50"
"NUI3657";"Porto Alegre";"Viamao";"Grupo 2";"Sao tome";"1";"5";"Censo IBGE";"2010";"1";;;"4";"3";"2";"1";"3";;"0";;;"1";;"1";"-";"2";;"3";;"2";;"2";;"até 50"
"NUI3658";"Porto Alegre";"Viamao";"Grupo 2";"Sao tome";"1";"4";"Censo IBGE";"2010";"1";;;"4";"3";"2";"1";"3";;"1";"FBDS";;"1";;"1";"-";"2";;"1";;"1";;"2";;"até 50"
"NUI3659";"Porto Alegre";"Viamao";"Grupo 2";"Sao tome";"1";"3";"Censo IBGE";"2010";"1";;;"4";"3";"2";"1";"3";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI3660";"Porto Alegre";"Viamao";"Grupo 2";"Sao tome";"1";"1";"Censo IBGE";"2010";"1";;;"4";"3";"2";"1";"3";;"0";;;"1";;"1";"-";"2";;"1";;"1";;"2";;"até 50"
"NUI3661";"Porto Alegre";"Viamao";"Grupo 2";"Sao tome";"1";"13";"CADUNICO";"2020";"1";;;"4";"3";"2";"1";"3";;"0";;;"1";;"1";"-";"2";;"1";;"1";;"2";;"até 50"
