"V0";"V1";"V2a";"V2b";"V3a";"V3b";"V4a";"V4b";"V4c";"V5a";"V5b";"V5c";"V6";"V7";"V8";"V9";"V10a";"V10b";"V11a";"V11b";"V11c";"V12a";"V12b";"V13a";"V13b";"V14a";"V14b";"V15a";"V15b";"V16a";"V16b";"V17";"V18";"V19"
"NUI1949";"Juazeiro do Norte";"Jardim";"Grupo 3";"Otoni de Sá Ruris (Vilinha)";"1";"350";"Sistema de abastecimento de água";"jan-21";"1";"-";"-";"4";"1";"2";"4";"3";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"3";"-";"de 100 a 700"
"NUI1948";"Juazeiro do Norte";"Jardim";"Grupo 3";"Tetéu (morro do tetéu)";"1";"316";"Sistema de abastecimento de água";"jan-21";"3";"-";"95% conjunto + loteamento recente";"4";"2";"3";"4";"3";;"1";"Prefeitura";"Pesquisa de Campo";"3";"alagamento";"1";"-";"1";"-";"2";"-";"1";"-";"3";"Rio Jacundá: O Corrego foi assoreado, dentro do loteamento. Desce lama para o centro da cidade. Em cima da chapada já houve ocupação do solo, EM época de chuva uma parte da cidade fica toda alagada.";"de 100 a 700"
"NUI1955";"Juazeiro do Norte";"Jardim";"Grupo 3";"Horizonte";"1";"47";"CADUNICO";"2020";"4";"-";"-";"4";"1";"1";"4";"3";;"1";"FBDS";;"2";"-";"1";"-";"2";"-";"1";"-";"1";"-";"1";"-";"até 50"
"NUI1956";"Juazeiro do Norte";"Jardim";"Grupo 3";"Taquari";"1";"127";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"3";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"2";"Agricultura de subsistência";"de 100 a 700"
"NUI1953";"Juazeiro do Norte";"Jardim";"Grupo 3";"Jardim Mirim";"1";"91";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"3";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"2";"-";"de 51 a 99"
"NUI1954";"Juazeiro do Norte";"Jardim";"Grupo 3";"Corrente";"1";"215";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"3";;"0";;;"2";"-";"1";"-";"3";"-";"3";"-";"1";"-";"2";"CE sendo asfaltada. 18km da sede.";"de 100 a 700"
"NUI1935";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Distrito Quincunca";"1";"620";"prefeitura (Sec. Municipal Saúde - Vigilância Sanitária)";"2020";"4";"-";"-";"4";"3";"1";"4";"1";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"2";"Distrito. Na área encontra-se: escola de nível infantil e fundamental. Quadra poliesportiva, posto de saúde, praças públicas, campo de futebol e cartório.";"de 100 a 700"
"NUI1938";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Vila Lagoa Seca";"1";"132";"prefeitura (Sec. Municipal Saúde - Vigilância Sanitária)";"2020";"4";"-";"-";"4";"2";"1";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Vila Lagoa Seca. Na área encontra-se: uma escola que atende nível infantil e fundamental. Quadra poliesportiva, praças públicas e uma extensão com duas salas para atendimento médico.
Saneamento parecido com a cidade, existe coleta de esgoto e não";"de 100 a 700"
"NUI1931";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Boa vista";"1";"147";"Censo IBGE";"2010";"1";"-";"há também 3";"4";"2";"2";"4";"1";;"1";"IPEA";"imagem de satélite
tem uma lagoa dentro do NUI e casas bem próximas";"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Na área há um conjunto habitacional que foi doado.
tem uma lagoa dentro do NUI e casas bem próximas";"de 100 a 700"
"NUI1934";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Distrito Nova Betânea";"1";"570";"prefeitura (Sec. Municipal Saúde - Vigilância Sanitária)";"2020";"4";"-";"-";"4";"2";"1";"4";"1";;"1";"IPEA";"imagem de satélite
tem uma lagoa dentro do NUI e casas bem próximas";"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"2";"Distrito. Na área encontra-se: escola de nível infantil e fundamental. Quadra poliesportiva, posto de saúde e praças públicas.
tem uma lagoa dentro do NUI e casas bem próximas";"de 100 a 700"
"NUI1945";"Juazeiro do Norte";"Granjeiro";"Grupo 4";"Sítio Picadas";"1";"28";"Censo IBGE";"2010";"4";"-";"-";"4";"1";"1";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"3";"-";"2";"-";"2";"Tem uma igreja, um posto de saúde, uma escola de ensino fundamental.
Tem abastecimento de água.";"até 50"
"NUI1944";"Juazeiro do Norte";"Granjeiro";"Grupo 4";"Sítio Cocos";"1";"75";"CADUNICO";"2020";"4";"-";"-";"4";"1";"1";"4";"1";;"0";;;"3";"queimada/desmatamento: criação de gado; são feitas queimadas para abrir pasto, como o solo é raso fica suscetivel a deslizamento.";"1";"-";"2";"Predomina estradas e algumas rua menores.";"3";"-";"2";"-";"2";"Tem uma capela, uma igreja evangélica e abasatecimento de água.";"de 51 a 99"
"NUI1943";"Juazeiro do Norte";"Granjeiro";"Grupo 4";"Cana Brava Ferreiras";"1";"158";"Censo IBGE";"2010";"4";"-";"-";"4";"1";"1";"4";"1";;"1";"FBDS";;"3";"inundação";"1";"-";"3";"-";"3";"-";"2";"-";"2";"tem uma igreja, uma quadra poliesportiva, uma escola de ensino fundamental, um posto de saúde, um cemitério.
Tem abastecimento de água.";"de 100 a 700"
"NUI1946";"Juazeiro do Norte";"Granjeiro";"Grupo 4";"Serrinha";"1";"518";"Censo IBGE";"2010";"4";"-";"-";"4";"1";"1";"4";"1";;"0";;;"3";"desmatamento (deslizamento)";"1";"-";"2";"Predomina estradas e algumas rua menores.";"3";"-";"2";"-";"2";"Tem uma escola de ensino fundamental, um posto de saúde, 4 igrejas.
Tem abastecimenoto de água.";"de 100 a 700"
"NUI1933";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Distrito Cariutaba";"1";"907";"prefeitura (Sec. Municipal Saúde - Vigilância Sanitária)";"2020";"4";"-";"-";"4";"2";"1";"4";"1";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"2";"Distrito. Na área encontra-se: escola de nível infantil e fundamental, escola do Estado. Quadra poliesportiva, posto de saúde, praças públicas, campo de futebol e cartório.";"de 701 a 2.000"
"NUI1936";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Vila Barreiro do Jorge";"1";"226";"prefeitura (Sec. Municipal Saúde - Vigilância Sanitária)";"2020";"4";"-";"-";"4";"2";"1";"4";"1";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Vila Barreiro do Jorge. Na área encontra-se: uma escola que atende nível infantil e fundamental. Quadra poliesportiva, praça públicas e posto de saúde.
Saneamento parecido com a cidade, existe coleta de esgoto e não é esgoto a céu aberto.
As pess";"de 100 a 700"
"NUI1930";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Alecrim";"1";"88";"Censo IBGE";"2010";"1";"-";"-";"4";"2";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Área em destaque possui casas de taipa. Considerado o local mais pobre da cidade. Na área é possível encontrar: escola, quadra poliesportiva, areninha e praça pública. Há registro que a escola já foi roubada diversas vezes, apesar de possui cerca";"de 51 a 99"
"NUI1939";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Vila Lamaju";"1";"243";"prefeitura (Sec. Municipal Saúde - Vigilância Sanitária)";"2020";"4";"-";"-";"4";"2";"1";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Vila Lamaju. Na área encontra-se: uma escola que atende nível infantil e fundamental. Quadra poliesportiva, praças públicas e posto de saúde.
Ausência de saneamento básico.
As pessoas vivem de bolsa família e da agricultura.
As moradias não segu";"de 100 a 700"
"NUI1941";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Vila Monte Pio";"1";"192";"prefeitura (Sec. Municipal Saúde - Vigilância Sanitária)";"2020";"4";"-";"-";"4";"2";"1";"4";"1";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Vila Monte Pio. Na área encontra-se: uma escola que atende nível infantil; quadra poliesportiva, praças públicas e posto de saúde.
Ausência de saneamento básico.
É uma comunidade que fica localizada na margem da Rodovia Estadual (CE 386) o que fa";"de 100 a 700"
"NUI1942";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Vila Umari";"1";"277";"prefeitura (Sec. Municipal Saúde - Vigilância Sanitária)";"2020";"4";"-";"-";"4";"2";"1";"4";"1";;"1";"IPEA";"leitura de imagem";"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"2";"Vila Umari. Na área encontra-se: uma escola que atende nível infantil e fundamental. Quadra poliesportiva, posto de saúde, praças públicas, campo de futebol.
Saneamento parecido com a cidade, existe coleta de água e não é esgoto a céu aberto...
";"de 100 a 700"
"NUI1937";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Vila Caras dos Alcântaras";"1";"100";"prefeitura (Sec. Municipal Saúde - Vigilância Sanitária)";"2020";"4";"prefeitura classifica como sítio - é zona rural, mas as pessoas vivem de agricultura e bolsa família (tem uma vida urbana na vila).";"-";"4";"2";"1";"4";"1";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Vila Caras. Na área encontra-se: uma escola que atende nível infantil e fundamental; quadra poliesportiva, praças públicas e posto de saúde.
Ausência de saneamento básico.
As pessoas vivem de bolsa família e da agricultura.
As moradias não segue";"de 100 a 700"
"NUI1940";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Vila Lambedouro";"1";"187";"prefeitura (Sec. Municipal Saúde - Vigilância Sanitária)";"2020";"4";"-";"-";"4";"2";"1";"4";"1";;"1";"IPEA";"imagem de satélite
tem uma lagoa dentro do NUI e casas bem próximas";"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Vila Lambedouro. Na área encontra-se: uma escola que atende nível infantil; quadra poliesportiva, praças públicas e posto de saúde.
tem uma lagoa dentro do NUI e casas bem próximas
Ausência de saneamento básico.
As pessoas vivem de bolsa família";"de 100 a 700"
"NUI2027";"Juazeiro do Norte";"Potengi";"Grupo 4";"Distrito Barreiros";"1";"253";"Censo IBGE";"2010";"4";"Comunidade";"-";"4";"2";"1";"4";"1";;"0";;;"2";"-";"1";"-";"3";"-";"1";"-";"1";"-";"3";"É uma comunidade que possui conflito com os quilombolas.";"de 100 a 700"
"NUI2036";"Juazeiro do Norte";"Potengi";"Grupo 4";"Vila Saraiva";"1";"129";"Censo IBGE";"2010";"4";"vila (não seria povoado?)";"-";"4";"1";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"2";"-";"2";"-";"de 100 a 700"
"NUI2031";"Juazeiro do Norte";"Potengi";"Grupo 4";"Vila Andrade";"1";"61";"Censo IBGE";"2010";"4";"vila (não seria povoado?)";"-";"4";"2";"3";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"2";"-";"2";"-";"de 51 a 99"
"NUI2035";"Juazeiro do Norte";"Potengi";"Grupo 4";"Vila Pe. Cícero";"1";"74";"Censo IBGE";"2010";"4";"vila (não seria povoado?)";"-";"4";"1";"2";"4";"1";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"2";"-";"2";"-";"2";"-";"de 51 a 99"
"NUI2037";"Juazeiro do Norte";"Salitre";"Grupo 4";"Conjunto Habitacional Novo Salitre";"-";"4";"Censo IBGE";"2010";"3";"-";"-";"4";"3";"2";"4";"3";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"2";"-";"1";"-";"1";;"até 50"
"NUI2043";"Juazeiro do Norte";"Santana do Cariri";"Grupo 4";"Pontal da Santa Cruz";"1";"232";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"3";"APA Chapada do Araripe";"0";;;"3";"Algumas casas próximas a encosta";"1";"-";"1";"-";"2";"-";"1";"-";"1";"O núcleo urbano informal é localizado próximo a encosta da Chapada Nacional do Araripe, local de maior visitação no município de Santana do Cariri e um dos maiores pontos turísticos da região.";"de 100 a 700"
"NUI2030";"Juazeiro do Norte";"Potengi";"Grupo 4";"Quilombola Catolé";"1";"110";"Censo IBGE";"2010";"4";"-";"-";"4";"3";"1";"4";"3";;"0";;;"2";"-";"1";"-";"2";"-";"2";"-";"1";"-";"2";"É o único distrito do município";"de 100 a 700"
"NUI2029";"Juazeiro do Norte";"Potengi";"Grupo 4";"Sítio Caracaras dos Negros";"1";"140";"Censo IBGE";"2010";"6";"Comunidade quilombola";"-";"4";"2";"1";"4";"1";;"0";"FBDS";"menos de 1%";"2";"-";"1";"-";"2";"-";"2";"-";"1";"-";"3";"É uma comunidade quilombola";"de 100 a 700"
"NUI2015";"Juazeiro do Norte";"Missão Velha";"Grupo 3";"Dist. Quimami";"1";"194";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"1";"-";"2";"Sustento, de modo geral, agricultura e crediário. Alguns moradores moram em outros estados e outros são empregados da Transnordestina.";"de 100 a 700"
"NUI2016";"Juazeiro do Norte";"Missão Velha";"Grupo 3";"Rua da Várzea (Av. Coronel José Dantas)";"1";"18";"CADUNICO";"2020";"1";"-";"-";"4";"3";"3";"4";"1";;"0";;;"3";"Inundação";"1";"-";"1";"-";"2";"-";"1";"-";"2";"Um dos primeiros locais habitados em Missão Velha. Risco de alagamento devido ao rio Missão Velha.";"até 50"
"NUI2013";"Juazeiro do Norte";"Missão Velha";"Grupo 3";"Vila Extremo";"1";"266";"Censo IBGE";"2010";"4";"-";"-";"4";"1";"1";"4";"3";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"1";"-";"2";"-";"de 100 a 700"
"NUI2014";"Juazeiro do Norte";"Missão Velha";"Grupo 3";"Dist. Missão Nova";"1";"232";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"1";"-";"2";"A população, de modo geral, sustenta-se de agricultura irrigada e de sequeiro.";"de 100 a 700"
"NUI2034";"Juazeiro do Norte";"Potengi";"Grupo 4";"Vila Marrocos";"1";"82";"Censo IBGE";"2010";"4";"vila (não seria povoado?)";"-";"4";"2";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"3";"-";"3";"-";"de 51 a 99"
"NUI2033";"Juazeiro do Norte";"Potengi";"Grupo 4";"Vila Fungêncio";"1";"28";"Censo IBGE";"2010";"4";"vila (não seria povoado?)";"-";"4";"2";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"3";"-";"3";"-";"até 50"
"NUI2032";"Juazeiro do Norte";"Potengi";"Grupo 4";"Vila Campos";"1";"105";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"2";"4";"1";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"1";"-";"3";"-";"3";"-";"de 100 a 700"
"NUI2028";"Juazeiro do Norte";"Potengi";"Grupo 4";"Quilombola Caracaras dos Brancos";"1";"140";"Censo IBGE";"2010";"6";"Comunidade";"-";"4";"2";"1";"4";"1";;"0";"FBDS";"menos de 1%";"2";"-";"1";"-";"4";"-";"1";"-";"1";"-";"3";"É uma comunidade quilombola em processo de reconhecimento";"de 100 a 700"
"NUI2003";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Sítio Volta Particular";"1";"82";"Censo IBGE";"2010";"2";"-";"-";"3";"1";"3";"4";"1";;"1";"IPEA";"imagem de satélite
tem um açude dentro do NUI";"2";"-";"2";"-";"1";"-";"1";"-";"4";"-";"2";"Tem calçamento, não sabe sobre abastecimento de água. Tem iluminação, não tem rede de esgoto nem drenagem.
tem um açude dentro do NUI

Área particular loteada irregularmente.
Misto de situações (casas carentes e de classe média)";"de 51 a 99"
"NUI2002";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Sítio Volta União";"1";"28";"Censo IBGE";"2010";"1";"-";"-";"4";"1";"3";"4";"1";;"0";;;"2";"-";"4";"1";"2";"-";"1";"-";"4";"-";"2";"Tem calçamento, não sabe sobre abastecimento de água. Tem iluminação, não tem rede de esgoto nem drenagem.
Existia um posto agropecuário do Sítio Volta (área da União) e essa área foi invadida.
Misto de situações (casas carentes e de classe";"até 50"
"NUI2007";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Quitaiús/cemitério";"1";"37";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"1";;"0";;;"2";"-";"2";"-";"2";"-";"1";"-";"2";"-";"1";"Trecho carente do Distrito.
Casas carentes, mas infraestrutura urbana é boa.";"até 50"
"NUI2008";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Arrojado";"1";"86";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"1";;"0";;;"2";"-";"4";"2";"2";"-";"1";"-";"2";"-";"2";"O acesso a esse distrito era muito ruim. Há dois anos foi construída estrada calçada.
Maioria das ruas não são calçadas. Tem abastecimento de água, energia elétrica, não tem rede de esgoto e a drenagem é superficial (precisaria fazer intervenç";"de 51 a 99"
"NUI2011";"Juazeiro do Norte";"Missão Velha";"Grupo 3";"Conj. Hab. Casimiro";"1";"236";"CADUNICO";"2020";"3";"-";"-";"4";"1";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"1";"-";"2";"Indício de violência e uso de drogas (já foi mais violento).";"de 100 a 700"
"NUI2012";"Juazeiro do Norte";"Missão Velha";"Grupo 3";"Dist. Jamacaru";"1";"573";"Censo IBGE";"2010";"4";"-";"-";"4";"1";"1";"4";"3";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"1";"-";"2";"A população, de modo geral, sustenta-se de crediário, agricultura familiar, comércio, funcionalismo público.";"de 100 a 700"
"NUI2009";"Juazeiro do Norte";"Missão Velha";"Grupo 3";"Vila do Aleixo (Distrito de Jamacaru)";"1";"253";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"3";;"0";;;"2";"-";"1";"-";"2";"-";"2";"-";"1";"-";"2";;"de 100 a 700"
"NUI2010";"Juazeiro do Norte";"Missão Velha";"Grupo 3";"Baixa do Tinguizeiro (Cidade de Deus)";"1";"61";"Censo IBGE";"2010";"3";"-";"-";"4";"2";"2";"4";"1";;"0";;;"3";"Inundação";"1";"-";"1";"-";"2";"-";"1";"-";"2";"Polo de distribuição de drogas; risco de alagamento; ausência de saneamento básico.";"de 51 a 99"
"NUI1999";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Loteamento Brejinho";"1";"31";"Censo IBGE";"2010";"2";"-";"-";"4";"2";"2";"4";"1";;"1";"FBDS";;"2";"-";"2";"-";"1";"-";"1";"-";"4";"-";"2";"era um imóvel rual e lotearam irregularmente";"até 50"
"NUI1996";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Bairro Cruzeiro";"1";"181";"Censo IBGE";"2010";"2";"-";"-";"4";"2";"3";"4";"1";;"1";"FBDS";;"2";"-";"2";"-";"1";"-";"2";"-";"2";"-";"2";"Não tem rede de esgoto (fossas e sumidouro). Problemas de drenagem. Tem água, luz.";"de 100 a 700"
"NUI1997";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Loteamento Santa Luzia";"1";"8";"Censo IBGE";"2010";"2";"-";"-";"2";"2";"2";"4";"1";;"0";;;"3";"casas abaixo da linha de alta tensão";"2";"-";"3";"-";"3";"-";"4";"-";"2";"área próxima ao matadouro público e tem uma linha de alta tensão que atravessa a área (tem casas abaixo do linhão).";"até 50"
"NUI1998";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Açude do matadouro (matança)";"1";"14";"Censo IBGE";"2010";"1";"-";"s/i";"2";"2";"2";"4";"1";;"1";"FBDS";;"2";"-";"2";"-";"1";"-";"1";"-";"4";"-";"2";"Baixaram o nível do açude e ocuparam a área.
Tem uma área de lazer, o restante são casas de pessoas carentes.";"até 50"
"NUI2005";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Iborepi";"1";"129";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"1";;"0";;;"2";"-";"2";"-";"1";"-";"1";"-";"2";"-";"2";"O acesso a esse distrito era muito ruim. Há dois anos foi construída estrada calçada.
Ruas calçadas. Tem abastecimento e água, energia elétrica, não tem rede de esgoto e apenas drenagem superficial. Alguns trechos alagam (próximo à praça), mas";"de 100 a 700"
"NUI2006";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Vila Passos Feliz";"1";"19";"Censo IBGE";"2010";"4";"-";"-";"4";"3";"1";"4";"1";;"0";;;"2";"-";"2";"-";"2";"-";"1";"-";"4";"-";"2";"Algumas casas foram feitas pelo governo.
Foi criada uma agrovila e os associados (que criavam peixe) foram os beneficiários das casas.
Ruas calçadas e abastecimento de água. Não tem energia elétrica, esgoto.";"até 50"
"NUI2001";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Vila Monteiro";"1";"105";"Censo IBGE";"2010";"4";"Era um imóvel rural (do seu Monteiro), ele começou a doar e vender terras e formou essa vila.";"-";"4";"2";"2";"4";"1";;"0";;;"2";"-";"2";"-";"2";"-";"1";"-";"2";"-";"2";"tem calçamento, tem abastecimento de água, iluminação, mas não tem rede de esgoto nem drenagem.
Entre o açude e o assentamento tem a ferrovia (aterro), por isso a água do açude nãos obre";"de 100 a 700"
"NUI2004";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Rua Antonio Lobo (Ferrovia)";"1";"119";"CADUNICO";"2020";"2";"-";"-";"4";"2";"2";"4";"1";;"0";;;"2";"-";"4";"1";"1";"-";"1";"-";"2";"-";"2";"Casas invadindo a área non edificandi da linha férrea (faixa de 20m), mas a linha está desativada.
Casas não têm recuos laterais, mas tem recuos de fundo.
Ruas calçadas, não tem rede de esgoto, tem abastecimento de água, iluminação e a rede de";"de 100 a 700"
"NUI1973";"Juazeiro do Norte";"Juazeiro do Norte";"Grupo 2";"Parque Iracema";"1";"112";"CADUNICO";"2020";"2";"-";"-";"4";"1";"3";"4";"1";;"0";;;"3";"alagamento com água da chuva";"1";"-";"1";"-";"1";"-";"2";"-";"2";"na área ocorreram várias invasões";"de 100 a 700"
"NUI1974";"Juazeiro do Norte";"Juazeiro do Norte";"Grupo 2";"Betolândia";"1";"5";"Censo IBGE";"2010";"2";"-";"-";"4";"2";"2";"4";"1";;"1";"IPEA";"imagem de satélite
lagoas";"2";"-";"1";"-";"1";"-";"1";"-";"3";;"3";"problema grave de inundação
Lagoa no interior do NUI";"até 50"
"NUI1971";"Juazeiro do Norte";"Juazeiro do Norte";"Grupo 2";"São João / Arco Verde";"1";"956";"Censo IBGE";"2010";"1";"-";"-";"4";"1";"3";"4";"1";;"1";"FBDS";;"3";"inundação - entorno do açude (árae de inundação)";"1";"-";"4";"-";"2";"-";"1";"-";"2";"Invasões Frei Damião.
Loteamento aprovado na prefeitura, mas áreas institucionais e verdes foram invadidas (área atrás do cemitério). Alguns lotes particulares também foram invadidos.
Casas ocupam área de APP (riacho)";"de 701 a 2.000"
"NUI1972";"Juazeiro do Norte";"Juazeiro do Norte";"Grupo 2";"Carité";"1";"82";"Censo IBGE";"2010";"2";"-";"-";"4";"1";"2";"4";"1";;"1";"IPEA";"imagem de satélite
lagoas";"3";"-";"1";"-";"2";"-";"1";"-";"2";"-";"2";"tem calçamento (mas não em todas as ruas), tem água, luz, mas não tem saneamento.
Lagoas no interior do NUI.";"de 51 a 99"
"NUI1977";"Juazeiro do Norte";"Juazeiro do Norte";"Grupo 2";"Vila Três Marias";"1";"188";"Censo IBGE";"2010";"2";"-";"-";"4";"3";"1";"4";"1";;"1";"FBDS";;"3";"casas construídas no barranco";"1";"-";"2";"-";"1";"-";"1";"-";"2";"Loteamento público para realocação de famílias que moravam em área alagadiça (boca das cobras - palafitas). Falta regularização fundiária. Não tem saneamento, mas tem calçamento, abastecimento de água e energia elétrica.";"de 100 a 700"
"NUI1978";"Juazeiro do Norte";"Juazeiro do Norte";"Grupo 2";"Jardim Gonzaga";"1";"114";"estimativa da Dênia";"2021";"2";"-";"-";"4";"2";"3";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"2";"-";"2";"Embriões (inicialmente era obra do PAC, para reassentar famílias de área de risco, mas não terminou). 
Depois o prefeito doou para uma instituição que organizou a doação das casas.
Lotes de 6x20.
Esgoto a céu aberto.";"de 100 a 700"
"NUI1975";"Juazeiro do Norte";"Juazeiro do Norte";"Grupo 2";"Horto";"1";"601";"Censo IBGE";"2010";"1";"-";"menos de 10% de loteamento";"4";"1";"1";"4";"1";;"0";;;"3";"inundação";"1";"-";"2";"-";"2";"-";"1";"-";"2";"É uma serra. 
Área de ocupação de classe média, mas também tem pessoas carentes.
Áreas muito íngremes";"de 100 a 700"
"NUI1976";"Juazeiro do Norte";"Juazeiro do Norte";"Grupo 2";"Pelo Sinal";"1";"11";"Censo IBGE";"2010";"1";"-";"-";"4";"1";"1";"4";"1";;"0";;;"3";"área acidentada, risco de deslizamento";"1";"-";"1";"-";"1";"-";"3";"-";"2";;"até 50"
"NUI2023";"Juazeiro do Norte";"Nova Olinda";"Grupo 4";"Boião";"1";"134";"Censo IBGE";"2010";"2";"-";"-";"3";"2";"2";"4";"1";;"0";"FBDS";"menos de 1%";"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"2";"ainda tem muitos lotes à venda
tem água e energia, mas não tem saneamento, nem pavimentação.";"de 100 a 700"
"NUI2019";"Juazeiro do Norte";"Nova Olinda";"Grupo 4";"Conjunto Populares (bairro Francy Teles)";"1";"44";"Censo IBGE";"2010";"3";"-";"-";"4";"3";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"1";"Conjunto Habitacional bem antigo. Pegar lcoalização com Luiz. Perguntar se as casas foram construídas pela prefeitura.";"até 50"
"NUI2018";"Juazeiro do Norte";"Nova Olinda";"Grupo 4";"Piçarreira";"1";"148";"Censo IBGE";"2010";"2";"-";"-";"4";"2";"2";"4";"1";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"O problema é esgoto (a pessoa faz a fossa, mas a água de pia fica na rua). Tinha um Açude, hoje não tem mais (aterro), o esgoto corre para essa área.";"de 100 a 700"
"NUI2022";"Juazeiro do Norte";"Nova Olinda";"Grupo 4";"Vila Alta";"1";"69";"Censo IBGE";"2010";"2";"-";"-";"4";"2";"2";"4";"1";;"1";"FBDS";;"3";"alagamento 
(poucas casas próximas ao rio)";"1";"-";"2";"-";"1";"-";"2";"-";"2";"Alguns trechos têm rede de esgoto, mas a maioria não.
Quando chove o esgoto transborda e alaga a rua, mas não tem inundação nas casas. Município está planejando uma obra de saneamento grande (parceria da Prefeitura com Governo do Estado) - despolu";"de 51 a 99"
"NUI2025";"Juazeiro do Norte";"Nova Olinda";"Grupo 4";"Triunfo (de cima e de baixo)";"1";"156";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"3";"-";"2";"-";"2";"Mescla de população.
Tem água e luz. Não sabe sobre esgoto. Algumas ruas são pavimentadas. Tem escola, Posto de Saúde.
Não sabe sobre alagamento.";"de 100 a 700"
